embedding_x,embedding_y
-0.13760118,14.5190525
19.26226,16.614887
21.74855,7.219424
-6.125822,-2.5023699
0.2541499,13.407784
0.8401233,-2.0768068
9.179158,18.591984
9.257149,5.4472113
7.657748,16.452152
20.722034,6.2572513
14.757333,3.1813414
17.330723,-1.2182518
8.6155405,5.453593
0.4162104,12.153055
8.973404,-10.151072
14.598824,13.3766165
12.7503,-7.750734
21.770891,7.0170054
10.465877,7.342042
12.245575,-7.0931435
18.869328,17.778683
8.98803,-9.449631
9.093794,-10.945637
8.617217,-10.700137
21.811584,7.3227
8.853221,18.532543
-2.3809068,-5.635202
20.64526,6.2499857
8.999855,17.742334
14.606779,13.379184
7.5347857,18.487848
-4.166948,1.7478592
16.223186,16.951715
0.0312975,12.926718
8.739369,-10.870693
13.933258,3.8911126
16.69682,13.386421
-3.038537,-5.6521163
-3.1295834,-9.457076
-2.3263414,-10.072019
17.253626,-2.569686
5.422618,-13.272443
1.6309478,-10.746944
5.5079494,-13.27633
4.869671,17.24778
14.307742,3.3121796
7.2074175,18.73515
17.195145,-2.8505626
7.01803,18.693077
0.05590531,13.0065565
14.598763,13.022808
16.52913,7.728755
-0.3377726,13.904254
14.678893,3.9341557
23.48438,7.0330586
7.457425,5.4914384
17.112335,-2.9607842
0.28841624,11.33494
21.743116,7.1996584
17.298565,18.384075
7.401047,18.316298
18.867344,16.390156
-0.8299797,19.889847
11.641954,6.439305
18.819506,16.34074
7.2520504,18.707481
-0.24473459,14.076006
16.122263,-0.9858403
7.5140114,17.679832
9.383821,18.412998
17.46822,18.741735
8.935908,-9.357481
10.912119,4.491862
6.941199,18.80656
1.8022727,-10.691631
17.276901,14.783063
-1.3276206,19.052021
-1.3305694,18.996315
11.955614,-9.139852
-0.31809506,13.930196
13.722073,-6.2701306
23.589872,7.764699
-7.052542,1.0943193
16.658072,-4.291166
8.907755,-8.040013
7.0717225,18.56534
7.3842454,18.242098
7.1275706,16.183756
14.5915985,13.3840275
14.71252,12.944996
14.5773735,13.372967
-2.3751385,-5.6313396
12.834981,-6.732629
12.44422,-6.8782835
9.433324,17.029966
-5.735222,14.498864
11.315834,-7.1178203
9.360872,17.072702
7.5437794,4.833057
12.819011,-5.363074
-2.9571545,-5.5975466
11.212877,5.268932
16.538118,7.710457
-0.35978478,-2.7619474
1.6420561,-10.745361
1.8195084,-10.684603
14.578368,13.069904
5.8144364,-13.350561
-3.1923285,-9.496178
5.445998,-13.262308
0.21151996,14.597249
23.841312,7.4487457
19.793928,5.152943
-1.3130474,19.072344
9.468548,5.038406
8.974173,-8.105166
6.350815,-12.649542
17.438423,17.0606
1.703992,-10.712438
16.31499,16.88675
20.74934,6.264472
7.2643046,16.27915
16.59232,17.153656
-0.319387,14.200685
8.875174,18.566595
15.019387,2.8964734
12.784105,-5.4567175
13.059224,-5.15941
0.10807429,13.181898
14.202109,3.409453
0.89489627,0.44334903
8.130655,-7.5392423
12.647827,-7.515126
7.2839937,-12.446695
9.13603,-10.163547
14.147655,-3.4397302
9.321219,-10.7334585
14.766029,3.7195203
-2.355369,-9.425122
10.487147,7.3124046
18.21167,18.763351
-0.38379002,-3.1856897
7.836381,16.661312
14.595253,13.020283
12.84703,-9.547062
0.25504217,14.9522505
7.1099977,18.50349
7.062301,18.46751
-0.06607422,-10.37258
15.895881,17.345703
7.625792,17.524551
23.551626,7.3341537
-5.357679,14.993189
12.428049,-7.1519575
14.296879,4.0214314
11.65431,6.423515
16.52719,7.7355914
7.954123,-8.160549
17.605665,-3.1359203
7.246536,16.242737
16.684977,8.288508
8.6855,-8.86302
6.934233,18.815023
9.144744,-11.117568
18.221457,18.550432
4.778654,17.299387
15.944551,-1.2273183
18.157665,15.304348
18.294083,17.188543
5.9093237,-12.963367
9.405877,18.483028
21.771038,7.265673
17.560547,18.765545
8.864974,18.554245
1.1295962,10.327188
5.6033936,-13.0531845
13.495108,-6.157922
14.692833,3.8826542
19.712559,-3.5972173
16.615927,-0.47101635
-2.3143053,-9.909875
3.1903512,5.138996
14.727637,3.144184
8.138536,-7.5345197
1.322253,-10.790371
16.219912,16.955591
12.777512,-8.803786
12.897193,-8.442199
4.729223,17.295904
8.165898,7.2874346
17.399218,16.82099
11.693602,-6.3801794
8.764922,5.336894
10.570915,9.045398
14.823871,-1.6864133
7.623708,17.521772
10.476467,9.072655
11.6405945,5.9548807
16.73424,-0.62386197
4.5773883,17.66422
17.263603,16.076546
18.14072,15.3140745
15.050872,13.201825
-0.09600874,-3.7262597
9.247454,4.9311733
0.8685876,-2.0576606
8.677867,-8.398738
13.942855,-2.8565054
7.334436,5.104637
16.64841,-2.5904183
7.0213575,18.781109
19.304926,-6.548464
17.750937,15.828371
15.586593,8.061592
7.4001417,17.844416
-0.20907661,13.511083
14.764381,-1.6334848
0.95195884,10.6023655
19.364283,-3.296481
8.929228,-11.29428
18.06819,15.22802
0.06917381,11.759054
9.451424,17.208405
7.8943815,-12.638126
16.793768,13.44681
-6.125141,-2.5022228
23.52456,6.9451804
-1.4151633,18.954674
7.7803493,4.0803795
16.53825,7.759018
8.986399,17.783499
18.16078,15.315494
17.271048,-1.9985698
17.591171,-1.3126738
14.070818,-3.0156155
17.22006,17.133234
9.105484,-10.035894
15.608174,-10.546924
3.1015253,4.9091845
7.822216,-12.351686
-0.81821644,19.891079
14.952293,3.0012178
-0.39375928,-2.6694798
-4.236511,1.6853832
-0.38832477,-3.2241523
13.215731,-3.1469927
17.232496,-2.2451558
-0.33967906,14.089735
8.373685,6.713353
16.74085,16.175753
11.394466,-3.0554268
12.866695,-9.518515
13.681295,-6.322555
3.0336926,4.733337
14.297983,4.7532244
20.552584,5.9808364
-5.337881,15.012365
23.937698,7.4260325
16.020672,-1.932898
19.386314,-3.3071077
1.3817184,-10.834314
8.697178,17.951675
12.503175,-6.100789
17.256742,14.491168
17.64281,14.857263
19.27674,-6.551151
-8.118538,10.47367
15.633088,8.006131
15.99322,-1.1080116
18.875153,16.385065
9.117017,5.163906
23.479954,7.434605
17.147991,17.999598
7.9353366,5.2067313
16.626572,15.991658
7.7192655,3.9342198
17.547665,18.471188
17.19501,14.583686
14.748903,-1.6149516
18.731512,17.620148
16.289898,17.045897
9.554962,4.997387
-0.3933281,14.155118
10.347988,8.336735
16.345293,-1.5102143
0.32829764,-1.3699765
18.849985,17.797709
18.430235,16.186108
2.9896877,5.153031
18.42563,16.140545
15.97451,17.209927
20.561438,6.121569
18.148975,15.291871
3.0373707,4.729074
7.268532,-12.58123
16.844349,13.490524
7.197911,18.407335
17.44,16.819063
17.25932,-1.9538285
17.512472,18.26358
10.9878645,4.626278
0.18796371,14.568325
17.550709,18.734833
9.010977,17.759382
18.201424,18.792759
9.167338,5.8549857
11.660446,6.175182
11.344026,6.0203815
-0.17036061,14.145236
17.300106,-2.3913608
-4.16714,1.7477084
17.790081,-1.6342202
5.6771727,-13.037402
15.828658,-5.202929
18.615526,17.306433
-2.8748307,-9.281465
10.757434,8.799501
13.988747,3.8827891
17.415808,18.3932
7.153171,18.664362
19.17051,16.970572
11.951708,5.9936943
19.6134,-3.6682887
19.288404,-6.5434537
17.260275,-1.1565715
15.928312,-1.5235639
4.8870616,17.553663
10.231318,7.8711724
0.06263582,11.643937
12.236473,5.3773227
14.7164545,3.9066133
16.040382,17.145657
0.23841599,13.532723
-0.060864344,12.816483
12.4262,-9.2892885
17.480282,18.708406
19.690527,-3.6760223
16.811102,13.458918
11.601427,-6.493435
15.82281,-5.207712
3.216035,5.0882034
11.795131,3.3664956
17.467482,18.694092
17.391157,16.81687
-0.8377033,19.878876
21.771559,7.232838
19.754675,-3.5627458
11.385278,-3.0653682
-0.17290607,14.191385
17.466173,18.355131
16.830404,14.415593
-1.3075715,19.074469
-2.4286983,-5.486635
14.664,3.285569
12.399491,-5.125061
-2.3293767,-9.822822
8.635418,-8.916715
10.468136,7.371457
15.894015,-1.6982358
9.124027,17.79069
-0.1265127,-10.2757435
18.708685,16.868395
12.575454,-6.37677
20.8406,6.242957
17.155418,14.550831
15.801457,-5.2253375
4.863189,17.538334
18.461409,16.19488
8.629483,-8.2910185
22.071138,4.7018723
23.844437,7.426996
13.74558,-6.291533
3.036892,4.7371926
0.72059065,-3.508956
9.399218,18.062601
19.153868,17.026272
9.12071,-10.8865185
15.17487,-2.0220513
13.336855,-6.230562
12.276932,-5.3538094
3.2036872,5.093476
7.6480246,-12.499159
16.947042,14.432802
7.3893538,18.346504
23.345182,7.238014
1.831171,-10.671941
8.795214,-7.726811
6.6025414,-13.4119005
17.213146,-1.0765104
11.571269,4.55813
14.293926,3.3191285
10.02533,4.4221516
17.184864,14.000983
9.919876,-2.1574981
9.453737,17.065588
11.966766,5.9646716
15.947624,17.248444
12.073699,4.0685015
0.5544595,-2.779065
10.438448,7.493607
11.922556,-6.193429
14.664306,3.2322996
11.348836,-7.0293784
12.7091465,-6.436813
12.499514,-6.424107
18.569714,17.121067
7.333618,18.43414
12.887137,-8.449896
17.560892,18.722519
16.5921,-2.6567035
16.101019,-1.7389746
0.24803166,11.363852
19.142612,17.016388
-5.4297605,14.914855
14.25153,3.3681984
11.689195,6.408914
14.359895,4.929508
11.587666,4.3131123
7.402116,17.849392
19.321175,-6.6212754
-3.0058377,-9.330502
23.56964,7.3225074
11.572392,4.5546103
15.954877,-1.5189921
23.462698,6.4607434
18.951693,16.410942
11.081522,5.1644487
17.254265,-1.1648692
17.504478,-3.1098025
0.17881192,13.527067
0.056940865,11.689974
-1.3902493,18.964931
16.335842,-1.5271405
16.31508,8.364326
13.742353,-6.310855
11.644295,4.8335576
9.061572,-10.543069
9.778396,4.2332053
0.47048625,11.726721
19.169352,16.984615
9.057389,17.164713
8.173298,7.2738147
10.391023,9.106356
19.278978,-6.549208
19.339804,-6.515161
6.044186,-12.891746
19.703362,5.0473747
16.228199,-2.4980247
7.373007,5.015557
-0.023291724,11.631626
-1.3214552,19.065767
18.124926,18.604826
1.0076339,-1.5342227
-2.3391466,-10.039866
18.245832,15.978692
8.976406,-11.227837
-2.4992113,-9.704918
9.999261,-2.696828
20.674421,6.2724695
17.001986,-2.8435552
20.726353,6.256057
0.3935508,12.256176
9.399546,18.477615
17.143892,-2.968598
18.686674,17.458647
14.468082,5.0603886
21.823511,7.326484
-3.135791,-9.432295
20.628374,6.2801332
8.915867,-8.096765
14.386992,4.967483
19.205944,16.539001
14.712384,3.8474464
-7.4268384,0.5701154
-7.4171386,0.5794745
8.565784,5.412276
17.164429,14.3528805
16.667421,-4.3292017
14.6781645,-1.5584333
18.471067,17.202501
19.652447,4.987775
19.222755,-6.73387
8.190715,-7.489755
13.70273,-6.861495
16.73949,16.020355
0.16052334,-2.5359874
5.683,-13.120614
7.7030997,3.9180694
4.8496165,17.264032
8.937791,17.059507
8.660291,-9.058009
-2.8069162,-9.256333
-2.9051154,-9.31664
-2.8932493,-9.278391
17.017982,13.7288065
12.620332,-8.705519
14.438854,5.0427446
17.545658,-1.2782867
17.188198,-1.067085
4.5561824,17.703655
17.714205,15.6707945
-2.4768739,-8.550838
-0.08488381,-3.7029417
22.431147,6.806291
8.700428,-8.290171
-2.1667838,-9.284869
15.556517,8.091979
9.996801,-2.7093787
-1.272138,19.095459
0.42380652,12.292349
12.532535,-6.6181383
11.797247,4.2105284
11.562622,-6.5036063
23.941698,7.418091
9.375753,16.845701
15.987964,17.201948
11.413931,5.1604652
9.941352,-2.1466238
17.330538,14.799715
19.003725,17.456415
17.591719,-3.1492383
9.984,-2.1450815
-0.05353699,12.822474
3.020868,4.741048
11.997054,5.8977613
18.690472,17.468561
-0.45963228,14.246157
13.687884,-6.897693
16.539387,7.738861
17.254902,-1.1487576
-0.01724568,11.7205105
14.266847,4.5787644
-0.047418814,11.642661
0.95080656,-1.9021794
-7.344994,0.6510447
16.732534,-2.4292223
12.499134,-6.5888395
1.6860622,-0.63162893
8.92382,17.137047
14.855353,-1.7457249
11.095732,5.1610794
-8.030938,5.029362
4.540184,17.710428
19.132944,16.458324
9.243788,18.553118
15.950188,-1.3635557
23.682327,7.7471275
14.175419,-3.5013862
16.07617,-1.6912093
17.44274,18.440195
17.132875,14.343385
10.41929,9.0874815
11.936867,5.978164
1.1293819,10.391837
15.040656,2.9615777
10.530426,8.99542
11.564325,5.9547195
18.116663,17.364002
7.4456353,5.505813
4.5223618,17.711863
-2.5912151,-5.538431
7.7277246,17.3894
-7.4649076,0.530795
15.606828,-10.545133
14.834968,-1.7179582
15.922829,-1.6959275
18.193851,17.27167
19.011873,17.478182
16.696077,-0.5433453
-8.446658,10.221371
17.397053,16.763659
4.551165,17.691572
8.835833,18.412428
9.962626,-2.3387291
17.33405,15.489516
14.290073,4.6605654
21.474337,6.469314
23.53936,7.113222
14.070629,3.9633958
17.12737,15.923778
15.118459,13.358268
1.3635947,-11.184415
17.10438,13.762336
0.73100334,0.73328966
-2.199114,-9.364237
-7.060443,1.0831537
0.8441947,-2.0709162
7.741887,4.0745435
10.279316,7.876137
18.338863,16.808582
6.1183085,-12.842282
0.09944761,-10.5021925
1.1733108,10.282074
8.868145,18.581429
8.943914,-10.285648
16.652884,16.053612
1.0141408,10.435311
-1.3957143,18.956987
9.400463,17.041853
13.384293,-5.223771
21.747389,7.2291923
16.940422,13.619128
3.0342636,4.918287
22.644737,6.8518634
6.354595,-12.643244
0.2687503,11.274284
17.156944,14.582008
18.204216,18.770096
15.561157,8.100375
8.811435,-7.682147
8.192993,-7.6133804
0.42470342,11.631351
6.6976943,-13.346584
19.26053,-6.5381193
19.23855,-6.5057373
19.267168,-6.6067567
5.581057,-13.343606
-1.297428,19.106165
14.170537,13.639808
12.429011,-7.4791307
-0.18834761,14.234123
9.247212,4.8726625
23.43746,6.437121
14.918203,-1.8096539
15.823864,-3.0408316
0.05987257,11.557414
9.245422,17.691181
-2.3343105,-9.944142
14.531782,3.3658905
7.6955857,17.54288
11.619941,5.9768653
0.520359,-1.5024347
-8.110272,10.480757
0.7548944,-2.2746744
-2.3101034,-9.291059
0.5538651,-3.0447624
17.182453,17.115307
12.433829,-6.5742664
0.29219347,11.263946
19.138205,17.11943
-0.43562523,14.174588
10.6139345,8.963076
-0.006030355,12.874476
11.538214,3.8411934
8.920196,17.768661
6.1892185,-12.763702
9.602987,5.0172076
1.6985158,-0.62922156
9.38351,5.1270494
0.7189306,-3.4871457
0.7385708,0.7216034
22.091904,4.68521
0.28511044,13.857222
-4.2344756,1.6871029
7.5307097,4.829518
16.635994,16.045734
19.202318,16.533327
18.662413,17.555695
16.898825,-3.096464
11.580874,6.449535
8.724271,5.6326957
9.37445,16.774206
19.713774,-3.5873713
19.17581,16.490917
8.675528,5.3853993
-0.047495775,-10.390815
14.868828,-1.7777196
-0.099802844,11.632198
7.049555,18.563513
17.266241,-2.3883963
14.284686,3.3099966
18.225998,18.563578
17.206951,17.133924
7.471792,18.476736
18.293734,16.050642
9.057995,17.110512
9.9914,-2.1538806
8.044157,7.410728
9.633018,4.683943
0.9539075,-1.6247925
16.63158,-2.7597888
14.439021,5.011987
14.444665,5.0026083
15.585229,8.085049
13.701095,-6.860566
23.560448,7.7769027
7.5363426,4.84084
3.0155945,4.7524023
16.047447,17.188356
-0.55737877,-3.7336469
8.948286,-11.289709
1.4504576,-10.795293
15.018658,-1.8876429
16.085632,-1.8369671
16.43922,17.147139
17.26357,16.154482
9.727921,4.8821015
17.226309,18.070648
23.799925,7.279515
15.579894,8.039384
19.70109,5.0494466
1.224048,10.302352
9.390886,18.422346
9.712963,4.9558496
7.357307,18.292955
16.525928,13.286438
-2.8886962,-5.580592
17.373972,15.076137
12.479021,-6.5896506
-0.0015703834,11.557418
8.615216,-7.7622204
6.657853,-13.39529
5.49177,-13.280745
6.6691318,-13.375
19.321987,-6.5745106
5.392925,-13.167178
-8.016182,5.0444493
15.797026,-2.468348
2.916563,5.6272693
16.315348,-1.6505718
0.42925158,11.513985
14.152806,4.298618
11.595681,6.482816
17.422216,16.772612
7.828964,17.289898
-6.1253457,-2.5018477
0.26505166,11.331449
13.709549,-6.2707105
22.113667,4.6868715
11.542821,-6.502176
5.738455,-1.344456
18.836042,16.645695
0.12699929,11.990397
-1.3712237,19.002768
7.543275,4.8307943
23.570995,7.260277
0.32624936,11.4500475
19.210457,-6.7124195
8.95413,-11.177662
14.684826,3.1524613
10.481125,7.3127203
21.753815,7.2384505
9.146257,5.8427615
16.217573,-1.6885537
7.4662137,-12.456677
16.612259,-2.6018605
11.572447,-2.9326065
16.850832,-2.3601167
17.226328,-2.2470157
8.699108,-8.51909
12.854613,-8.530096
9.676386,3.9703047
9.2551365,17.775574
-4.234517,1.6868943
11.681991,6.012182
10.581271,8.830915
18.305855,18.48
9.993057,-2.6726208
7.549928,17.645773
12.961368,-8.226472
8.517453,4.781512
0.13644998,13.190688
10.436085,7.4914727
7.4804893,18.455338
16.172922,-1.6776587
16.078644,17.081879
0.33606428,11.245129
8.364956,6.7295275
-2.212305,-10.00108
9.300892,-10.787439
9.082004,4.9565635
8.9472475,-10.129789
19.154327,17.038498
-2.1628802,-10.228968
8.208026,-7.6064677
14.233729,4.749206
12.23087,-8.946037
10.481659,7.2359056
7.502471,4.856835
-2.2681935,-9.305964
13.43487,-6.014875
7.472941,-12.392715
13.73032,-6.2995934
11.5787945,4.672902
4.7792826,17.357439
23.817038,7.29984
9.312126,17.054403
13.966512,3.9281645
21.342043,6.4288325
21.836273,7.3342085
16.327745,16.985231
3.0335102,4.773804
13.992943,3.9309044
16.776789,-0.6453854
18.985535,17.418118
7.128042,-12.467253
8.352293,6.7425056
4.8729897,17.551617
11.340918,4.190995
4.8690248,17.277252
11.804036,3.3620725
15.977122,-1.1138331
16.251127,16.924717
-0.047133896,11.688444
0.2574486,14.93017
-3.1908443,-5.729947
0.12740922,-10.537754
9.71476,4.0176635
10.912523,4.4512043
12.797529,-8.761126
0.18206769,14.495244
11.495767,4.7252393
15.954127,-1.5831004
11.565355,4.3409257
9.277242,-10.92599
19.72806,5.0767856
7.604866,3.8534586
7.7914176,3.909956
15.960853,-1.1462319
16.004078,-1.7278254
18.37635,16.114544
-2.4090319,-5.446826
-0.20567472,14.137481
-2.3982732,-5.4473553
17.793715,-1.5875652
-0.60335356,-3.81162
0.31797257,11.338495
12.417371,-9.2447405
4.532936,17.720118
23.54879,7.7724595
-8.0433445,5.0169125
17.242357,-2.4327323
8.688134,6.3927784
11.536544,-6.4931164
14.848838,-1.7083697
1.3865944,-11.081875
19.707302,-3.6876276
12.225845,5.363811
17.240103,-2.3299067
-2.6482892,-9.647061
-2.292124,-5.3874874
7.980981,-8.122888
16.057903,-1.6471077
15.962012,17.183031
16.309774,8.397019
1.0108432,10.478527
7.297627,-12.500023
0.29983267,11.550865
12.3773365,-5.125413
7.6406264,17.471125
18.353214,18.401537
17.337954,16.881054
18.822277,17.852583
7.9300127,5.1400213
6.9427743,18.80497
9.168918,-10.429219
17.8814,15.104345
14.886044,-1.736077
-8.434038,10.230467
0.9250347,-10.693069
23.501957,6.948643
14.072226,3.9663794
13.749662,-6.3257766
1.378328,-11.175981
8.990228,-9.572733
18.315058,18.435568
0.07555166,13.099784
16.323538,8.4365425
12.701889,-6.81262
17.15398,18.012047
9.118411,-11.16545
9.229261,4.642604
17.412676,16.955475
17.160534,14.344345
17.202314,15.983991
10.621511,8.97794
12.871426,-5.454099
12.969934,-8.218499
8.137114,-7.5520606
8.60856,-10.702406
-0.35147965,14.282547
0.2570271,12.24519
22.622414,6.8675356
22.089901,4.687418
1.2815713,-11.218983
11.806339,-7.43985
18.866655,17.79591
14.334286,3.3222606
17.17412,14.663146
13.269041,-5.3513384
-7.4118495,0.5845211
3.0203047,4.820545
0.22591376,-10.27625
11.544416,-6.5532284
8.868282,17.321476
8.9647455,-8.126023
20.830883,6.2099547
8.560581,6.5896807
9.591759,5.0618505
12.419178,-9.241652
7.8478913,-12.728694
8.832061,-7.7200046
-2.8660185,-9.266896
17.151012,13.992025
11.63415,6.489087
8.552328,6.592342
23.763071,7.3869634
11.312026,-7.076405
7.7936134,3.9412284
7.342667,5.0527754
8.865325,18.59883
21.82227,7.318496
9.70959,4.811541
11.686154,6.454617
17.47436,18.676096
0.25426996,14.949503
0.8352649,-10.663992
-7.414579,0.58188903
8.620129,-10.711152
12.391173,-7.512023
8.9885235,5.205568
1.1238489,-10.682091
7.6863604,16.463741
7.9703503,-8.231252
17.789925,-1.629979
17.776743,-1.5541283
7.9587746,-8.13062
8.632479,-8.91925
18.800663,17.830505
11.753624,4.8210473
23.628347,7.753224
17.42501,15.310435
12.672004,-8.675571
8.937677,-8.144047
-0.38697475,-3.215547
0.62416166,-2.561448
-2.1825426,-10.023122
13.693495,-4.807882
8.96511,-10.028477
17.64187,14.869052
0.68450737,-3.463656
17.469341,18.24362
4.7307277,17.326893
19.621899,4.9597106
11.524324,-6.5182824
19.719875,5.071877
5.505336,-13.28028
11.886948,-6.2510786
1.1988338,10.365736
10.506812,9.03503
8.749658,17.59631
9.707169,4.0205364
1.3854744,-11.146205
-1.1556567,19.244717
12.7916,-5.579886
9.29475,17.081415
7.4141626,18.181684
1.0823115,10.372573
9.398564,18.479137
18.160553,18.797838
11.953172,-6.4021077
-0.0040140213,14.404619
7.027711,18.762955
-8.0655985,10.442627
6.924535,18.80934
-8.065175,10.442487
0.058812857,-10.465034
12.245525,5.398638
16.28273,8.470238
8.653575,17.653841
11.553058,6.5276885
9.098967,17.378878
20.60128,6.035495
18.27742,17.151749
0.40769002,12.230507
12.830895,-7.9240055
9.263611,4.6526585
9.601696,4.45462
14.094249,3.957463
6.9824986,18.802797
9.325059,17.156685
-3.2109659,-5.7416487
18.309736,16.056742
-0.18895617,14.321656
16.67638,-2.7491505
10.286859,7.9081607
0.6108131,-3.2314873
0.36475435,-10.524263
18.28603,18.490246
0.085824735,11.943523
15.62254,8.025104
1.034416,10.431159
17.147821,14.559241
11.558714,-2.8844929
11.858799,-7.295884
9.65662,4.968864
7.3007703,5.0867696
16.049414,17.143417
4.9155416,17.561016
16.650677,-2.9002166
9.140505,17.35847
11.479424,-2.9806917
11.852818,-9.205663
12.342789,-5.1549625
18.076178,18.558119
12.448058,-9.166839
7.1762357,-12.530146
-0.56242144,-3.768899
11.929789,-6.2453322
13.982417,3.8927186
11.5482855,5.960347
1.0764223,-0.36619878
0.5998027,-3.1654186
16.346527,-2.6735594
11.336446,4.18709
7.5029173,17.721678
16.664385,-4.2974615
8.959578,17.776457
12.39851,-6.8538895
7.158669,-12.572774
11.108946,5.140266
0.34083968,11.282265
-0.22990885,13.59226
8.161543,7.2856183
2.9442966,5.595136
21.735756,7.2044673
-5.2531443,8.093198
9.0144615,17.790827
8.930186,-10.350337
13.267038,-3.1920073
8.692392,6.342215
17.167435,-2.5286956
7.5903473,3.8260696
16.339888,-1.6357671
16.101875,-2.0008705
23.649176,7.760075
11.937367,4.0514092
16.97776,-3.5057228
9.241109,17.837038
-0.0203709,-10.484747
17.475723,15.297058
-1.1558448,19.246977
7.4651527,18.163162
-5.361837,14.988889
1.2628481,-0.61948854
-2.3901665,-5.6214633
20.654583,6.2859597
12.248024,5.35798
8.96531,-11.170742
-8.105059,10.487083
14.917809,-1.7890563
9.357775,16.750679
15.845029,-3.1122038
8.689214,5.40534
16.681433,-4.3176317
12.9312935,-8.250027
15.72471,-5.2602615
17.168505,18.003563
8.319617,5.4653063
12.299732,-7.288621
16.31642,7.8137927
7.944702,-8.177073
6.639682,-13.410187
5.601914,-13.323033
17.78252,-1.6368368
7.9614396,-8.151253
5.5125246,-13.282258
1.8128511,-10.698696
19.306393,-6.5880394
-0.30197465,14.062655
1.6710091,-0.65839344
9.381795,16.798035
13.583,-3.2382398
10.107697,-2.7610302
22.628819,6.8676867
3.1517766,5.1755133
15.866573,-1.1966035
17.587616,15.253376
10.621542,8.94412
14.179243,3.4139392
10.443712,9.07206
14.887527,-1.7488756
-2.8672652,-9.147282
23.562717,7.720659
13.692021,-6.904428
0.31630406,11.306761
-2.3471406,-9.995159
7.482763,4.8548913
0.85237294,-2.0718875
1.1592768,10.385203
-0.33545798,13.909844
20.855722,6.235537
7.3391485,5.1314654
0.060859635,13.056856
-6.1251874,-2.5017722
-2.5992937,-8.69975
14.699299,3.2263708
18.802584,17.858257
19.389118,-3.3121505
-0.32525322,14.005258
8.578612,6.5695434
17.969763,17.544008
14.763064,-1.6382267
9.44619,16.940256
8.923637,-9.353547
8.535566,5.4813523
0.73166287,0.731615
7.409599,18.255423
7.482236,5.4734044
-0.040083155,12.84159
7.6321473,3.855061
14.352591,4.936674
15.555617,8.102664
14.409595,4.9828796
2.8997147,5.6374946
16.02953,-1.1803417
0.36149114,11.377567
0.37746203,12.070715
7.6568527,-12.464769
15.811795,-3.0683448
0.22702956,12.193494
12.432807,-9.274076
0.29641923,13.836463
-1.7286797,-4.9943686
23.93541,7.394505
-0.56960624,-3.7548537
16.25537,7.7971687
6.578368,-13.402499
6.6487603,-13.40145
8.136931,-7.595922
17.57778,-1.3033879
10.627302,8.946888
22.638344,6.8673844
0.096582696,-10.506827
14.63597,4.0019937
0.37653083,12.359214
19.684864,-3.702147
9.164999,-10.235174
18.272253,18.693594
23.854105,7.358055
8.872007,-9.070723
12.623077,-5.991688
23.440224,6.4482355
-0.059275206,11.675291
8.739949,6.3475733
-3.2020013,-5.741137
1.538723,-0.7774499
-4.160841,1.7534522
-4.1629753,1.7515737
18.289356,17.23438
14.065111,3.8296049
-8.4458275,10.223116
8.673557,-8.277462
17.449451,18.61689
7.0806155,-12.556329
16.674667,8.305641
18.695396,17.571062
19.203115,-6.6969047
11.509171,4.5175905
7.425355,-12.427832
23.550135,6.983861
4.5259285,17.714363
-2.4592083,-9.830048
9.27191,17.03223
18.141375,15.295478
12.451734,-7.4858174
-0.061084826,14.197388
8.9809885,-9.803897
9.22893,17.559732
19.143894,16.520445
7.448889,17.766823
16.370127,-4.4779644
7.731761,-12.804882
0.4854977,-2.8618462
14.306778,4.5799837
21.49279,6.4761124
9.395163,-10.835345
11.868844,-7.032916
11.553722,3.6948388
7.3608813,5.0376544
11.479008,4.8505015
14.89343,-1.7770451
7.3837953,-12.428425
18.309124,17.24086
12.479936,-6.487518
23.570923,7.7637124
16.583948,13.290621
0.038823508,-3.031414
10.779112,8.80031
12.417237,-9.0395775
13.584834,-4.8517
-7.3425584,0.6548833
8.050488,7.3954988
-1.2968884,-4.5308886
1.0723473,-0.47463852
9.069896,-11.221414
19.588524,4.9260526
15.605388,8.042792
19.621712,4.9599447
9.442225,5.1562867
10.58676,8.917199
3.0364218,4.771764
7.44034,17.77804
9.976481,-2.28157
-1.3808333,-4.612548
12.690387,-9.020889
8.639065,-8.301739
18.129269,15.306103
18.71816,17.6461
13.336482,-5.3382907
16.608177,-0.4708244
17.171888,18.089966
15.855324,-5.174479
7.0004234,18.773836
11.961044,5.9557242
7.610346,3.8394005
16.98797,-4.009455
-1.2346045,-4.468918
16.540064,7.707082
16.015064,-4.989278
7.960003,-8.234446
8.193357,-7.520624
5.841132,-13.363774
0.60757923,-3.2305162
16.291788,16.877785
8.96166,5.1721683
0.7160329,-3.461067
18.114496,18.79946
11.783336,3.3881636
17.291918,14.813908
12.295365,-7.2888722
15.761954,-5.2652273
11.455082,5.074841
12.036918,-6.262188
15.113474,13.337741
12.828379,-8.697311
18.480518,16.256365
-2.4115067,-5.4608393
16.87408,14.4303665
7.4457245,17.786135
16.210499,-2.469853
-1.302394,19.059708
9.9827,-2.7024677
-0.8424242,19.865543
8.232822,7.2023263
14.460761,5.0323663
20.628065,6.256565
5.4675713,-13.275663
17.613731,-3.1388288
16.788223,13.439632
15.780282,-5.244862
0.033988543,11.527189
10.41049,8.447987
8.999811,5.0637264
3.19898,5.0933657
11.780571,4.83894
12.079428,-7.058557
